name,date,swe_month
V3,2017-03-01,2571485.6612903224
V3,2017-04-01,2163564.1375
V3,2017-05-01,978089.0151209675
V3,2017-06-01,106634.2958984375
V3,2017-07-01,2513.1116017987647
V3,2017-08-01,331.838867679719
V3,2017-09-01,2947.694130300483
V3,2017-10-01,84862.55966481855
V3,2017-11-01,141356.94713541667
V3,2017-12-01,292583.86643145164
V3,2018-01-01,730319.8266129033
V3,2018-02-01,1186286.9486607143
V3,2018-03-01,1428631.2137096773
V3,2018-04-01,1226981.0583333333
V3,2018-05-01,646082.9899193549
V3,2018-06-01,205419.51653645828
V3,2018-07-01,10295.931896578884
V3,2018-08-01,610.9284175749748
V3,2018-09-01,998.9107169352471
V3,2018-10-01,49875.25892196162
V3,2018-11-01,306429.7578125
V3,2018-12-01,739486.2258064516
V3,2019-01-01,1064572.4254032257
V3,2019-02-01,1292967.1339285714
V3,2019-03-01,1199825.125
V3,2019-04-01,742696.9041666666
V3,2019-05-01,458121.15322580637
V3,2019-06-01,138296.86888020832
V3,2019-07-01,9450.269419024067
V3,2019-08-01,220.06775960614604
V3,2019-09-01,2739.2875320943685
V3,2019-10-01,13009.251212827621
V3,2019-11-01,57286.5819986979
V3,2019-12-01,237099.86643145164
V3,2020-01-01,577814.5836693548
V3,2020-02-01,745035.1487068965
V3,2020-03-01,792223.7580645161
V3,2020-04-01,557880.3166666667
V3,2020-05-01,171373.52671370967
V3,2020-06-01,32002.34534505209
V3,2020-07-01,7618.224483366934
V3,2020-08-01,2296.957228137601
V3,2020-09-01,1859.254849127929
V3,2020-10-01,27697.690902217742
V3,2020-11-01,100830.21334635414
V3,2020-12-01,267667.08366935485
V3,2021-01-01,329383.9627016129
V3,2021-02-01,539914.828125
V3,2021-03-01,953414.6088709678
V3,2021-04-01,1076049.3895833334
V3,2021-05-01,317871.6151713709
V3,2021-06-01,20171.059765625003
V3,2021-07-01,2486.094066004599
V3,2021-08-01,426.7333659510458
V3,2021-09-01,10.849706987291576
V3,2021-10-01,71507.79946997858
V3,2021-11-01,205954.10390625003
V3,2021-12-01,299693.63407258067
V3,2022-01-01,366509.6441532258
V3,2022-02-01,511897.75223214284
V3,2022-03-01,919021.4798387096
V3,2022-04-01,887127.4812499998
V3,2022-05-01,269208.1733870968
V3,2022-06-01,83811.48727213539
V3,2022-07-01,4251.423772996471
V3,2022-08-01,645.1436767578125
V4,2001-01-01,1233296.9435483871
V4,2001-02-01,1507818.763392857
V4,2001-03-01,1620714.8991935484
V4,2001-04-01,1429536.0583333333
V4,2001-05-01,583096.5438508064
V4,2001-06-01,34607.92208658853
V4,2001-07-01,2120.7185767389115
V4,2001-08-01,1290.2333787487398
V4,2001-09-01,7928.439738206068
V4,2001-10-01,122417.74603074593
V4,2001-11-01,418533.765625
V4,2001-12-01,1051981.3608870967
V4,2002-01-01,1458538.1411290322
V4,2002-02-01,1709674.7455357143
V4,2002-03-01,1827141.1491935484
V4,2002-04-01,1552236.6833333331
V4,2002-05-01,977540.9596774194
V4,2002-06-01,243683.57083333336
V4,2002-07-01,14697.415369833667
V4,2002-08-01,2080.6798450100805
V4,2002-09-01,1342.9917986551923
V4,2002-10-01,49795.08757166709
V4,2002-11-01,122994.19088541665
V4,2002-12-01,645634.0393145162
V4,2003-01-01,1045110.5201612904
V4,2003-02-01,1417213.03125
V4,2003-03-01,2133573.915322581
V4,2003-04-01,2477712.5833333335
V4,2003-05-01,1685449.7883064519
V4,2003-06-01,354105.1500000001
V4,2003-07-01,20844.23155556955
V4,2003-08-01,3040.9791929183466
V4,2003-09-01,4488.510405977072
V4,2003-10-01,26457.19540700605
V4,2003-11-01,382636.60624999995
V4,2003-12-01,806993.1290322581
V4,2004-01-01,1114486.989919355
V4,2004-02-01,1555773.7370689656
V4,2004-03-01,2374234.810483871
V4,2004-04-01,2156686.4541666666
V4,2004-05-01,1044867.8770161291
V4,2004-06-01,262384.49557291664
V4,2004-07-01,15514.540952620966
V4,2004-08-01,2952.2171276461695
V4,2004-09-01,918.3910697907207
V4,2004-10-01,29578.825087024332
V4,2004-11-01,180406.82213541667
V4,2004-12-01,544704.7580645162
V4,2005-01-01,940624.8850806451
V4,2005-02-01,1525531.9330357143
V4,2005-03-01,1483738.0806451612
V4,2005-04-01,1587146.8270833334
V4,2005-05-01,514230.0191532258
V4,2005-06-01,133967.44589843752
V4,2005-07-01,3925.706582346271
V4,2005-08-01,2054.4331881615426
V4,2005-09-01,1632.3904292404652
V4,2005-10-01,22717.23045693674
V4,2005-11-01,110119.49674479167
V4,2005-12-01,425824.6134072581
V4,2006-01-01,866350.25
V4,2006-02-01,1817782.6785714286
V4,2006-03-01,2111071.040322581
V4,2006-04-01,1923545.4708333334
V4,2006-05-01,524873.3724798387
V4,2006-06-01,46027.32936197918
V4,2006-07-01,5302.064047536542
V4,2006-08-01,1131.9668205015118
V4,2006-09-01,1000.4198605855304
V4,2006-10-01,28627.100239415322
V4,2006-11-01,99005.49140625
V4,2006-12-01,215704.90524193548
V4,2007-01-01,306108.90221774194
V4,2007-02-01,385715.4151785714
V4,2007-03-01,546818.0655241936
V4,2007-04-01,527857.5546875
V4,2007-05-01,115467.95085685483
V4,2007-06-01,23161.99225260417
V4,2007-07-01,3709.4525855279735
V4,2007-08-01,1561.2662156628023
V4,2007-09-01,910.1940322001773
V4,2007-10-01,23317.396956905242
V4,2007-11-01,88500.8516276042
V4,2007-12-01,475187.7741935483
V4,2008-01-01,923879.1008064516
V4,2008-02-01,1111660.1918103448
V4,2008-03-01,1338458.25
V4,2008-04-01,1311603.5958333334
V4,2008-05-01,424568.64717741945
V4,2008-06-01,10189.543261718749
V4,2008-07-01,868.0600133096018
V4,2008-08-01,587.9602936775453
V4,2008-09-01,790.9888288497924
V4,2008-10-01,35998.87688421433
V4,2008-11-01,252566.08567708332
V4,2008-12-01,470943.95060483867
V4,2009-01-01,1169004.2782258065
V4,2009-02-01,1387656.1964285714
V4,2009-03-01,1791633.1048387096
V4,2009-04-01,1435548.375
V4,2009-05-01,1182205.2217741935
V4,2009-06-01,354956.46666666656
V4,2009-07-01,49022.311145413296
V4,2009-08-01,5227.149059664818
V4,2009-09-01,4566.446546427408
V4,2009-10-01,13686.046213457661
V4,2009-11-01,215145.9462890625
V4,2009-12-01,548354.5423387096
V4,2010-01-01,1115227.8709677418
V4,2010-02-01,2198482.504464286
V4,2010-03-01,2882911.830645161
V4,2010-04-01,2611761.533333333
V4,2010-05-01,1021870.0665322582
V4,2010-06-01,296259.27682291664
V4,2010-07-01,13128.008017263104
V4,2010-08-01,2090.9979602444555
V4,2010-09-01,16554.858860296008
V4,2010-10-01,93833.8055065524
V4,2010-11-01,148300.29973958334
V4,2010-12-01,384253.83669354836
V4,2011-01-01,520624.24092741933
V4,2011-02-01,789114.859375
V4,2011-03-01,1116757.439516129
V4,2011-04-01,929436.3052083333
V4,2011-05-01,263004.37096774194
V4,2011-06-01,84279.87278645832
V4,2011-07-01,6684.858233051917
V4,2011-08-01,1927.3119762789818
V4,2011-09-01,1286.4929731488228
V4,2011-10-01,49790.89938452938
V4,2011-11-01,850679.4854166667
V4,2011-12-01,1552735
V4,2012-01-01,1807101.3467741935
V4,2012-02-01,2076341.5301724137
V4,2012-03-01,2538201.7741935486
V4,2012-04-01,1764216.2729166665
V4,2012-05-01,695232.0987903227
V4,2012-06-01,139298.58756510416
V4,2012-07-01,6604.2177891885085
V4,2012-08-01,1820.7594860446068
V4,2012-09-01,3104.3569805415964
V4,2012-10-01,44631.26605027722
V4,2012-11-01,258025.1736979166
V4,2012-12-01,771537.5020161291
V4,2013-01-01,1219803.7016129033
V4,2013-02-01,1591075.513392857
V4,2013-03-01,1736238.7822580645
V4,2013-04-01,999923.8958333333
V4,2013-05-01,518603.9415322581
V4,2013-06-01,141547.7708333333
V4,2013-07-01,13044.315445438508
V4,2013-08-01,1760.099802324849
V4,2013-09-01,694.887705294291
V4,2013-10-01,6299.689571503673
V4,2013-11-01,112421.49596354166
V4,2013-12-01,300933.8518145161
V4,2014-01-01,479784.57762096776
V4,2014-02-01,1365974.294642857
V4,2014-03-01,1482684.939516129
V4,2014-04-01,1088188.0375
V4,2014-05-01,492722.4858870968
V4,2014-06-01,121763.39264322919
V4,2014-07-01,3612.5127740675407
V4,2014-08-01,1028.3214820123487
V4,2014-09-01,723.4155541797477
V4,2014-10-01,46152.16814201108
V4,2014-11-01,314342.8
V4,2014-12-01,960993.0524193548
V4,2015-01-01,1269694.252016129
V4,2015-02-01,1772467.2142857143
V4,2015-03-01,2062353.6088709678
V4,2015-04-01,1891629.6666666665
V4,2015-05-01,632443.5211693549
V4,2015-06-01,117130.84095052084
V4,2015-07-01,6283.673207929059
V4,2015-08-01,544.2229230326991
V4,2015-09-01,5182.521212631464
V4,2015-10-01,48943.39088489164
V4,2015-11-01,367643.85130208335
V4,2015-12-01,840308.5252016129
V4,2016-01-01,1109599.0967741935
V4,2016-02-01,1316481.7758620689
V4,2016-03-01,1247059.1814516129
V4,2016-04-01,1095952.0583333333
V4,2016-05-01,470139.86592741933
V4,2016-06-01,115383.64095052084
V4,2016-07-01,4886.710110572076
V4,2016-08-01,1398.3541535408267
V4,2016-09-01,285.7102613687515
V4,2016-10-01,168981.6093986265
V4,2016-11-01,726579.9406250002
V4,2016-12-01,1802852.5524193547
V4,2017-01-01,2579805.9677419355
V4,2017-02-01,3170770.1696428573
V4,2017-03-01,3549371.870967742
V4,2017-04-01,3055662.175
V4,2017-05-01,1299530.1633064516
V4,2017-06-01,139389.78476562502
V4,2017-07-01,4023.457964497228
V4,2017-08-01,891.1368112871723
V4,2017-09-01,4360.656352353098
V4,2017-10-01,113182.65032762097
V4,2017-11-01,190815.59401041668
V4,2017-12-01,395077.17842741933
V4,2018-01-01,978388.2096774193
V4,2018-02-01,1585684.6026785714
V4,2018-03-01,1958227.4838709678
V4,2018-04-01,1681224.0583333333
V4,2018-05-01,856837.3931451613
V4,2018-06-01,266791.6329427084
V4,2018-07-01,14694.626894058722
V4,2018-08-01,1162.1503020255795
V4,2018-09-01,1376.5923824310303
V4,2018-10-01,73544.2617837229
V4,2018-11-01,430379.6026041667
V4,2018-12-01,1008523.6028225807
V4,2019-01-01,1432755.2943548388
V4,2019-02-01,1724346.330357143
V4,2019-03-01,1613789.6935483871
V4,2019-04-01,1006677.45625
V4,2019-05-01,615827.7358870967
V4,2019-06-01,170945.94739583333
V4,2019-07-01,10495.052785565775
V4,2019-08-01,747.1173902942288
V4,2019-09-01,4366.665527246395
V4,2019-10-01,15939.463583669354
V4,2019-11-01,77038.09752604166
V4,2019-12-01,316098.9821068549
V4,2020-01-01,758651.1834677419
V4,2020-02-01,972846.0926724138
V4,2020-03-01,1060790.885080645
V4,2020-04-01,763508.0989583333
V4,2020-05-01,224934.81224798388
V4,2020-06-01,36649.18977864583
V4,2020-07-01,9451.134836504538
V4,2020-08-01,2666.1796323714716
V4,2020-09-01,3613.6814494609825
V4,2020-10-01,40657.613029233864
V4,2020-11-01,146144.8697916667
V4,2020-12-01,371116.4858870968
V4,2021-01-01,450234.78225806454
V4,2021-02-01,737998.7020089285
V4,2021-03-01,1307305.8870967743
V4,2021-04-01,1482481.2916666665
V4,2021-05-01,430407.57106854825
V4,2021-06-01,23367.05110677083
V4,2021-07-01,2886.0517302482353
V4,2021-08-01,1112.1483154296875
V4,2021-09-01,19.233345706512537
V4,2021-10-01,98517.94916755923
V4,2021-11-01,273185.28359375
V4,2021-12-01,395398.33971774194
V4,2022-01-01,485362.4858870968
V4,2022-02-01,674554.5022321428
V4,2022-03-01,1236941.1451612902
V4,2022-04-01,1179608.2125
V4,2022-05-01,344224.9879032259
V4,2022-06-01,96148.93118489586
V4,2022-07-01,5265.221293787804
V4,2022-08-01,1247.2753000567036
V5,2001-01-01,945636.6592741936
V5,2001-02-01,1129727.1517857143
V5,2001-03-01,1220984.1693548388
V5,2001-04-01,1157417.8208333333
V5,2001-05-01,538160.4299395162
V5,2001-06-01,47640.48561197918
V5,2001-07-01,4342.6369471396165
V5,2001-08-01,2519.6098081527216
V5,2001-09-01,13152.397905604046
V5,2001-10-01,115090.0308089718
V5,2001-11-01,357211.496875
V5,2001-12-01,789969.1088709678
V5,2002-01-01,1071381.6290322582
V5,2002-02-01,1241772.2901785714
V5,2002-03-01,1348666.5443548388
V5,2002-04-01,1282765.0333333334
V5,2002-05-01,932960.0524193549
V5,2002-06-01,265645.9554687499
V5,2002-07-01,23895.486737651216
V5,2002-08-01,4566.381300403225
V5,2002-09-01,2772.2829462687178
V5,2002-10-01,49905.543496408776
V5,2002-11-01,116356.3453125
V5,2002-12-01,486547.1300403226
V5,2003-01-01,755870.2217741936
V5,2003-02-01,1011948.0200892857
V5,2003-03-01,1519810.3467741935
V5,2003-04-01,1954771
V5,2003-05-01,1481078.7076612902
V5,2003-06-01,363498.1338541667
V5,2003-07-01,29416.171748991932
V5,2003-08-01,6637.514711441532
V5,2003-09-01,4906.719859739145
V5,2003-10-01,32714.338882938508
V5,2003-11-01,333110.77591145836
V5,2003-12-01,656739.9495967742
V5,2004-01-01,878506.4354838709
V5,2004-02-01,1185670.8448275863
V5,2004-03-01,1814071.7016129033
V5,2004-04-01,1732493.8416666666
V5,2004-05-01,959329.9596774192
V5,2004-06-01,293096.0716145834
V5,2004-07-01,25394.742565524197
V5,2004-08-01,5910.644751764113
V5,2004-09-01,2106.7005586405603
V5,2004-10-01,27260.121802545367
V5,2004-11-01,152674.8671875
V5,2004-12-01,424280.97429435485
V5,2005-01-01,709151.2721774194
V5,2005-02-01,1113136.0691964286
V5,2005-03-01,1130912.3447580645
V5,2005-04-01,1271403.8645833333
V5,2005-05-01,446803.77217741933
V5,2005-06-01,133453.11666666664
V5,2005-07-01,8009.046930128529
V5,2005-08-01,3757.4394767515128
V5,2005-09-01,1938.2017768462504
V5,2005-10-01,24827.994258757557
V5,2005-11-01,89266.25117187502
V5,2005-12-01,299411.7328629032
V5,2006-01-01,598954.1310483871
V5,2006-02-01,1249834.7589285714
V5,2006-03-01,1458076.6935483871
V5,2006-04-01,1411098.7875
V5,2006-05-01,457706.8470262096
V5,2006-06-01,57270.04166666666
V5,2006-07-01,9766.313547442038
V5,2006-08-01,2282.3465536794356
V5,2006-09-01,1625.4141263326007
V5,2006-10-01,34741.08062153478
V5,2006-11-01,102125.38906250002
V5,2006-12-01,187109.9783266129
V5,2007-01-01,252062.7016129032
V5,2007-02-01,309534.86160714284
V5,2007-03-01,440540.88407258067
V5,2007-04-01,467488.91822916665
V5,2007-05-01,123788.96875
V5,2007-06-01,33058.98955078124
V5,2007-07-01,6938.591214087702
V5,2007-08-01,3029.1931939894152
V5,2007-09-01,2192.2247172137113
V5,2007-10-01,26516.107642389114
V5,2007-11-01,74655.68053385416
V5,2007-12-01,349080.37197580637
V5,2008-01-01,655907.7580645161
V5,2008-02-01,782893.7004310344
V5,2008-03-01,964284.2197580645
V5,2008-04-01,1024038.6916666667
V5,2008-05-01,370555.70010080637
V5,2008-06-01,14026.314103190101
V5,2008-07-01,1594.6783998550904
V5,2008-08-01,809.6036160376764
V5,2008-09-01,1192.4060873667397
V5,2008-10-01,33870.66396799396
V5,2008-11-01,210520.5774739583
V5,2008-12-01,369888.3205645162
V5,2009-01-01,861636.1975806452
V5,2009-02-01,1014415.1897321428
V5,2009-03-01,1310074.1370967743
V5,2009-04-01,1190283.4833333334
V5,2009-05-01,1086209.4294354839
V5,2009-06-01,387214.99791666656
V5,2009-07-01,71418.9134954637
V5,2009-08-01,12637.700762348792
V5,2009-09-01,7926.036802164712
V5,2009-10-01,17938.150567823835
V5,2009-11-01,169564.5481770833
V5,2009-12-01,399800.95967741933
V5,2010-01-01,790667.6834677418
V5,2010-02-01,1542088.223214286
V5,2010-03-01,2070682.314516129
V5,2010-04-01,1997921.0666666667
V5,2010-05-01,887925.3911290322
V5,2010-06-01,303578.59361979156
V5,2010-07-01,19576.5144436744
V5,2010-08-01,4887.946871849798
V5,2010-09-01,36733.155118099836
V5,2010-10-01,136682.03427419352
V5,2010-11-01,188353.55104166668
V5,2010-12-01,348270.18800403224
V5,2011-01-01,443544.1370967742
V5,2011-02-01,640347.9933035715
V5,2011-03-01,884773.6169354839
V5,2011-04-01,800167.6447916667
V5,2011-05-01,303281.2731854839
V5,2011-06-01,121048.79479166666
V5,2011-07-01,15341.715363533267
V5,2011-08-01,4252.2289172757055
V5,2011-09-01,2240.6561689967903
V5,2011-10-01,44763.35338174142
V5,2011-11-01,647585.9791666667
V5,2011-12-01,1176409.2137096773
V5,2012-01-01,1350520.185483871
V5,2012-02-01,1544525.6508620689
V5,2012-03-01,1891709.814516129
V5,2012-04-01,1408397.2937499997
V5,2012-05-01,658269.0403225806
V5,2012-06-01,171121.39348958328
V5,2012-07-01,14387.366116431449
V5,2012-08-01,4090.5336441532263
V5,2012-09-01,4415.010147059958
V5,2012-10-01,43662.85433467742
V5,2012-11-01,188950.31367187496
V5,2012-12-01,538171.8669354839
V5,2013-01-01,840179.4677419355
V5,2013-02-01,1093558.5066964286
V5,2013-03-01,1214975.6552419355
V5,2013-04-01,778110.6645833333
V5,2013-05-01,466710.90020161297
V5,2013-06-01,157581.79414062496
V5,2013-07-01,20746.904391381053
V5,2013-08-01,3454.0537345640123
V5,2013-09-01,886.5620543162028
V5,2013-10-01,6292.896777245308
V5,2013-11-01,87224.18502604165
V5,2013-12-01,221878.96622983873
V5,2014-01-01,344497.25705645164
V5,2014-02-01,952303.9151785715
V5,2014-03-01,1028947.4959677419
V5,2014-04-01,823128.91875
V5,2014-05-01,412887.4616935483
V5,2014-06-01,127525.9130859375
V5,2014-07-01,6916.196052797379
V5,2014-08-01,1956.6060712260585
V5,2014-09-01,1125.3479307115076
V5,2014-10-01,48996.57217111896
V5,2014-11-01,254991.27708333332
V5,2014-12-01,714966.2741935484
V5,2015-01-01,921196.6008064516
V5,2015-02-01,1270517.6651785714
V5,2015-03-01,1485236.1370967743
V5,2015-04-01,1434863.675
V5,2015-05-01,559253.5
V5,2015-06-01,143182.0282552083
V5,2015-07-01,13148.24256946195
V5,2015-08-01,919.367419827369
V5,2015-09-01,6174.508884267015
V5,2015-10-01,47152.97398721017
V5,2015-11-01,286863.52291666664
V5,2015-12-01,623011.0584677418
V5,2016-01-01,800412.4354838709
V5,2016-02-01,940571.0754310344
V5,2016-03-01,925738.1370967742
V5,2016-04-01,909537.7125
V5,2016-05-01,484701.7167338709
V5,2016-06-01,148788.1455078125
V5,2016-07-01,10336.597380607358
V5,2016-08-01,2629.585693359375
V5,2016-09-01,507.3497617453335
V5,2016-10-01,139331.85744550152
V5,2016-11-01,557847.8734375
V5,2016-12-01,1367586.5907258065
V5,2017-01-01,1920330.9838709678
V5,2017-02-01,2347716.348214286
V5,2017-03-01,2650101.806451613
V5,2017-04-01,2454491.5208333335
V5,2017-05-01,1151481.25
V5,2017-06-01,148608.78151041668
V5,2017-07-01,7422.592749810989
V5,2017-08-01,1548.275847404234
V5,2017-09-01,4647.753307657936
V5,2017-10-01,107419.5241935484
V5,2017-11-01,173000.5221354167
V5,2017-12-01,319516.2242943548
V5,2018-01-01,727942.2883064516
V5,2018-02-01,1153211.8526785714
V5,2018-03-01,1448422.2419354839
V5,2018-04-01,1353507.9291666667
V5,2018-05-01,791129.6612903227
V5,2018-06-01,281055.4830729166
V5,2018-07-01,20328.202069682466
V5,2018-08-01,2268.367159935736
V5,2018-09-01,2400.9974268754327
V5,2018-10-01,61423.129705613646
V5,2018-11-01,341199.05416666664
V5,2018-12-01,752684.2802419355
V5,2019-01-01,1040703.6431451613
V5,2019-02-01,1234647.6026785714
V5,2019-03-01,1168591.9838709678
V5,2019-04-01,821706.0166666667
V5,2019-05-01,575211.3911290322
V5,2019-06-01,192274.22239583332
V5,2019-07-01,15800.356086977072
V5,2019-08-01,1136.6659880607358
V5,2019-09-01,6112.915008772165
V5,2019-10-01,19331.11164314516
V5,2019-11-01,62157.37050781251
V5,2019-12-01,227352.25378024188
V5,2020-01-01,525692.8598790322
V5,2020-02-01,663567.9461206896
V5,2020-03-01,751346.8850806452
V5,2020-04-01,616021.690625
V5,2020-05-01,220869.04586693546
V5,2020-06-01,49653.666015625
V5,2020-07-01,18453.457488029235
V5,2020-08-01,6034.110209803427
V5,2020-09-01,6748.90670296053
V5,2020-10-01,53310.55853074597
V5,2020-11-01,131049.10755208334
V5,2020-12-01,288741.6310483871
V5,2021-01-01,346672.3316532258
V5,2021-02-01,560539.3203125
V5,2021-03-01,976299.9858870967
V5,2021-04-01,1162573.85625
V5,2021-05-01,383248.0219254032
V5,2021-06-01,37479.4716796875
V5,2021-07-01,6287.271039409021
V5,2021-08-01,1805.4551608177921
V5,2021-09-01,47.30932350754737
V5,2021-10-01,107147.63635253906
V5,2021-11-01,229345.71171875
V5,2021-12-01,313056.4183467742
V5,2022-01-01,373657.02116935485
V5,2022-02-01,502803.8984375
V5,2022-03-01,968621.7076612903
V5,2022-04-01,976875.3645833333
V5,2022-05-01,347912.33266129036
V5,2022-06-01,127320.26295572918
V5,2022-07-01,9831.800096081151
V5,2022-08-01,2376.2650107106856
V6,2001-01-01,1189524.1209677418
V6,2001-02-01,1404982.142857143
V6,2001-03-01,1516787.7016129033
V6,2001-04-01,1446145.1958333333
V6,2001-05-01,728218.3185483873
V6,2001-06-01,91183.45358072914
V6,2001-07-01,11491.517688382059
V6,2001-08-01,8154.615470640121
V6,2001-09-01,26349.91514819462
V6,2001-10-01,175022.05758568546
V6,2001-11-01,502134.478125
V6,2001-12-01,1021340.9032258064
V6,2002-01-01,1363324.8991935484
V6,2002-02-01,1561213.7589285714
V6,2002-03-01,1711856.6209677418
V6,2002-04-01,1683722.5125
V6,2002-05-01,1308882.7963709678
V6,2002-06-01,429184.8200520832
V6,2002-07-01,56331.198021673394
V6,2002-08-01,11632.913306451614
V6,2002-09-01,8563.666530354818
V6,2002-10-01,76386.74924395159
V6,2002-11-01,162254.69140625
V6,2002-12-01,616045.7782258064
V6,2003-01-01,940207.6774193549
V6,2003-02-01,1252795.40625
V6,2003-03-01,1901193.8870967743
V6,2003-04-01,2625144.495833333
V6,2003-05-01,2032165.6169354836
V6,2003-06-01,569334.7510416667
V6,2003-07-01,70366.08707157259
V6,2003-08-01,24331.50504032258
V6,2003-09-01,7369.837614488603
V6,2003-10-01,54319.96908077117
V6,2003-11-01,463986.19921875
V6,2003-12-01,892804.0907258064
V6,2004-01-01,1175235.1794354839
V6,2004-02-01,1561140.7327586208
V6,2004-03-01,2404757.25
V6,2004-04-01,2298869.225
V6,2004-05-01,1299738.0524193547
V6,2004-06-01,470434.9124999999
V6,2004-07-01,54201.22234122983
V6,2004-08-01,19466.512726814515
V6,2004-09-01,5409.11086464723
V6,2004-10-01,39512.6082094254
V6,2004-11-01,197059.31588541664
V6,2004-12-01,527600.9284274193
V6,2005-01-01,878447.3447580645
V6,2005-02-01,1367878.6205357143
V6,2005-03-01,1392475.0806451612
V6,2005-04-01,1581243.54375
V6,2005-05-01,580521.1754032258
V6,2005-06-01,206326.09010416668
V6,2005-07-01,28590.157384072583
V6,2005-08-01,12223.248802923386
V6,2005-09-01,2977.228145726523
V6,2005-10-01,35800.80727066532
V6,2005-11-01,107159.28789062498
V6,2005-12-01,338629.62449596776
V6,2006-01-01,684570.7822580645
V6,2006-02-01,1487092.3035714286
V6,2006-03-01,1747525.5161290322
V6,2006-04-01,1727688.9145833333
V6,2006-05-01,594433.0690524193
V6,2006-06-01,105187.56197916665
V6,2006-07-01,25092.163715977826
V6,2006-08-01,5625.919480846775
V6,2006-09-01,4062.0805948893226
V6,2006-10-01,57646.41179435484
V6,2006-11-01,152404.02291666664
V6,2006-12-01,245904.6224798387
V6,2007-01-01,317598.9455645161
V6,2007-02-01,383462.90290178574
V6,2007-03-01,537185.4778225806
V6,2007-04-01,600296.7166666666
V6,2007-05-01,185149.11743951612
V6,2007-06-01,65762.49375
V6,2007-07-01,18380.56045236895
V6,2007-08-01,9100.775863155242
V6,2007-09-01,4303.467191349964
V6,2007-10-01,40477.53597530242
V6,2007-11-01,98727.24251302084
V6,2007-12-01,426876.47429435485
V6,2008-01-01,787336.0947580645
V6,2008-02-01,939048.1443965517
V6,2008-03-01,1174222.75
V6,2008-04-01,1281749.0875
V6,2008-05-01,474020.7454637096
V6,2008-06-01,26066.2060546875
V6,2008-07-01,4764.762199155746
V6,2008-08-01,3019.381135017641
V6,2008-09-01,2326.0809917211536
V6,2008-10-01,49058.147019909266
V6,2008-11-01,265070.8583333333
V6,2008-12-01,464230.11794354825
V6,2009-01-01,1094974.3427419355
V6,2009-02-01,1273751.65625
V6,2009-03-01,1638244.4072580645
V6,2009-04-01,1537327.9375
V6,2009-05-01,1428264.0181451612
V6,2009-06-01,595934.4166666667
V6,2009-07-01,144242.93598790318
V6,2009-08-01,34477.774382560485
V6,2009-09-01,16790.20807291667
V6,2009-10-01,33471.7462985131
V6,2009-11-01,213347.06041666667
V6,2009-12-01,476801.4163306452
V6,2010-01-01,953250.8225806452
V6,2010-02-01,1921160.901785714
V6,2010-03-01,2617917.25
V6,2010-04-01,2573852.1083333334
V6,2010-05-01,1196797.5564516129
V6,2010-06-01,500542.4307291667
V6,2010-07-01,60865.1001764113
V6,2010-08-01,21746.906376008068
V6,2010-09-01,81613.10536886854
V6,2010-10-01,263253.3936491936
V6,2010-11-01,336360.76145833335
V6,2010-12-01,519770.52620967745
V6,2011-01-01,622390.5907258064
V6,2011-02-01,856856.4888392857
V6,2011-03-01,1139173.5564516129
V6,2011-04-01,1055206.28125
V6,2011-05-01,505548.67842741933
V6,2011-06-01,248358.38671875
V6,2011-07-01,53149.06823336693
V6,2011-08-01,19508.865612399193
V6,2011-09-01,5562.159986058869
V6,2011-10-01,67138.1000661542
V6,2011-11-01,877056.7697916668
V6,2011-12-01,1584599.8185483871
V6,2012-01-01,1806996.5040322582
V6,2012-02-01,2058071.5948275863
V6,2012-03-01,2534074.9758064514
V6,2012-04-01,1889774.9583333335
V6,2012-05-01,923544.1713709678
V6,2012-06-01,315605.67239583336
V6,2012-07-01,52414.189957157265
V6,2012-08-01,22337.689831149193
V6,2012-09-01,10023.648281256359
V6,2012-10-01,66747.37411794355
V6,2012-11-01,228392.33320312496
V6,2012-12-01,633349.3639112904
V6,2013-01-01,982971.0362903225
V6,2013-02-01,1285670.0625
V6,2013-03-01,1435109.2661290322
V6,2013-04-01,916253.6645833333
V6,2013-05-01,627574.5856854839
V6,2013-06-01,255971.85546875
V6,2013-07-01,44351.661227318546
V6,2013-08-01,8028.787109375
V6,2013-09-01,1644.2038551330563
V6,2013-10-01,9718.635255875126
V6,2013-11-01,103678.38069661456
V6,2013-12-01,245135.4702620968
V6,2014-01-01,380585.8457661291
V6,2014-02-01,1117301.1160714286
V6,2014-03-01,1186478.6068548388
V6,2014-04-01,926860.5416666666
V6,2014-05-01,491481.87802419363
V6,2014-06-01,185826.02799479166
V6,2014-07-01,15363.777138986892
V6,2014-08-01,6047.447360131048
V6,2014-09-01,2557.043569437662
V6,2014-10-01,78571.8988470262
V6,2014-11-01,337374.8838541667
V6,2014-12-01,884635.6209677419
V6,2015-01-01,1121743.7157258065
V6,2015-02-01,1540411.6339285714
V6,2015-03-01,1809127.7862903227
V6,2015-04-01,1771011.9666666666
V6,2015-05-01,726685.03125
V6,2015-06-01,245814.12994791672
V6,2015-07-01,29943.873865927428
V6,2015-08-01,2518.490939232611
V6,2015-09-01,9560.715552075702
V6,2015-10-01,65711.38013482864
V6,2015-11-01,356794.7872395834
V6,2015-12-01,757923.3427419355
V6,2016-01-01,957326.6008064516
V6,2016-02-01,1116310.0172413792
V6,2016-03-01,1105717.1935483871
V6,2016-04-01,1125003.4729166667
V6,2016-05-01,715096.6995967742
